location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
739,"McMillan Reservoir","bc",0.4,"µg/m³","2019-03-22T13:00:00Z","2019-03-22T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.29,"µg/m³","2019-03-22T14:00:00Z","2019-03-22T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.26,"µg/m³","2019-03-22T15:00:00Z","2019-03-22T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.25,"µg/m³","2019-03-22T16:00:00Z","2019-03-22T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.27,"µg/m³","2019-03-22T17:00:00Z","2019-03-22T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.24,"µg/m³","2019-03-22T18:00:00Z","2019-03-22T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.31,"µg/m³","2019-03-22T19:00:00Z","2019-03-22T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.47,"µg/m³","2019-03-22T20:00:00Z","2019-03-22T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.2,"µg/m³","2019-03-22T21:00:00Z","2019-03-22T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.21,"µg/m³","2019-03-22T22:00:00Z","2019-03-22T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.08,"µg/m³","2019-03-22T23:00:00Z","2019-03-22T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.08,"µg/m³","2019-03-23T00:00:00Z","2019-03-22T20:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.14,"µg/m³","2019-03-23T01:00:00Z","2019-03-22T21:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T02:00:00Z","2019-03-22T22:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.13,"µg/m³","2019-03-23T03:00:00Z","2019-03-22T23:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.08,"µg/m³","2019-03-23T04:00:00Z","2019-03-23T00:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.06,"µg/m³","2019-03-23T05:00:00Z","2019-03-23T01:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.05,"µg/m³","2019-03-23T06:00:00Z","2019-03-23T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.03,"µg/m³","2019-03-23T07:00:00Z","2019-03-23T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.05,"µg/m³","2019-03-23T08:00:00Z","2019-03-23T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.05,"µg/m³","2019-03-23T09:00:00Z","2019-03-23T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.08,"µg/m³","2019-03-23T10:00:00Z","2019-03-23T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.13,"µg/m³","2019-03-23T11:00:00Z","2019-03-23T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.14,"µg/m³","2019-03-23T12:00:00Z","2019-03-23T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.09,"µg/m³","2019-03-23T13:00:00Z","2019-03-23T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.09,"µg/m³","2019-03-23T14:00:00Z","2019-03-23T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T15:00:00Z","2019-03-23T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T16:00:00Z","2019-03-23T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.09,"µg/m³","2019-03-23T17:00:00Z","2019-03-23T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T18:00:00Z","2019-03-23T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T19:00:00Z","2019-03-23T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.09,"µg/m³","2019-03-23T20:00:00Z","2019-03-23T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.1,"µg/m³","2019-03-23T21:00:00Z","2019-03-23T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.11,"µg/m³","2019-03-23T22:00:00Z","2019-03-23T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.14,"µg/m³","2019-03-23T23:00:00Z","2019-03-23T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.19,"µg/m³","2019-03-24T00:00:00Z","2019-03-23T20:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.23,"µg/m³","2019-03-24T01:00:00Z","2019-03-23T21:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.33,"µg/m³","2019-03-24T02:00:00Z","2019-03-23T22:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.4,"µg/m³","2019-03-24T03:00:00Z","2019-03-23T23:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.41,"µg/m³","2019-03-24T04:00:00Z","2019-03-24T00:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.37,"µg/m³","2019-03-24T05:00:00Z","2019-03-24T01:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.31,"µg/m³","2019-03-24T06:00:00Z","2019-03-24T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.63,"µg/m³","2019-03-24T07:00:00Z","2019-03-24T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.69,"µg/m³","2019-03-24T08:00:00Z","2019-03-24T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.85,"µg/m³","2019-03-24T09:00:00Z","2019-03-24T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.79,"µg/m³","2019-03-24T10:00:00Z","2019-03-24T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.85,"µg/m³","2019-03-24T11:00:00Z","2019-03-24T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.61,"µg/m³","2019-03-24T12:00:00Z","2019-03-24T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.23,"µg/m³","2019-03-24T13:00:00Z","2019-03-24T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.88,"µg/m³","2019-03-24T14:00:00Z","2019-03-24T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.61,"µg/m³","2019-03-24T15:00:00Z","2019-03-24T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.48,"µg/m³","2019-03-24T16:00:00Z","2019-03-24T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.28,"µg/m³","2019-03-24T17:00:00Z","2019-03-24T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.25,"µg/m³","2019-03-24T18:00:00Z","2019-03-24T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.26,"µg/m³","2019-03-24T19:00:00Z","2019-03-24T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.2,"µg/m³","2019-03-24T20:00:00Z","2019-03-24T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.23,"µg/m³","2019-03-24T21:00:00Z","2019-03-24T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.31,"µg/m³","2019-03-24T22:00:00Z","2019-03-24T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.43,"µg/m³","2019-03-24T23:00:00Z","2019-03-24T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.67,"µg/m³","2019-03-25T00:00:00Z","2019-03-24T20:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.9,"µg/m³","2019-03-25T01:00:00Z","2019-03-24T21:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.84,"µg/m³","2019-03-25T02:00:00Z","2019-03-24T22:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.99,"µg/m³","2019-03-25T03:00:00Z","2019-03-24T23:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.78,"µg/m³","2019-03-25T04:00:00Z","2019-03-25T00:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.92,"µg/m³","2019-03-25T05:00:00Z","2019-03-25T01:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.69,"µg/m³","2019-03-25T06:00:00Z","2019-03-25T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.82,"µg/m³","2019-03-25T07:00:00Z","2019-03-25T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.87,"µg/m³","2019-03-25T08:00:00Z","2019-03-25T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.89,"µg/m³","2019-03-25T09:00:00Z","2019-03-25T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.01,"µg/m³","2019-03-25T10:00:00Z","2019-03-25T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.52,"µg/m³","2019-03-25T11:00:00Z","2019-03-25T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",2.07,"µg/m³","2019-03-25T12:00:00Z","2019-03-25T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.33,"µg/m³","2019-03-25T13:00:00Z","2019-03-25T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.82,"µg/m³","2019-03-25T14:00:00Z","2019-03-25T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1.17,"µg/m³","2019-03-25T15:00:00Z","2019-03-25T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.62,"µg/m³","2019-03-25T16:00:00Z","2019-03-25T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.53,"µg/m³","2019-03-25T17:00:00Z","2019-03-25T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.66,"µg/m³","2019-03-25T18:00:00Z","2019-03-25T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.64,"µg/m³","2019-03-25T19:00:00Z","2019-03-25T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.72,"µg/m³","2019-03-25T20:00:00Z","2019-03-25T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.57,"µg/m³","2019-03-25T21:00:00Z","2019-03-25T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.74,"µg/m³","2019-03-25T22:00:00Z","2019-03-25T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.78,"µg/m³","2019-03-25T23:00:00Z","2019-03-25T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.91,"µg/m³","2019-03-26T00:00:00Z","2019-03-25T20:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",1,"µg/m³","2019-03-26T01:00:00Z","2019-03-25T21:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.8,"µg/m³","2019-03-26T02:00:00Z","2019-03-25T22:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.78,"µg/m³","2019-03-26T03:00:00Z","2019-03-25T23:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.74,"µg/m³","2019-03-26T04:00:00Z","2019-03-26T00:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.65,"µg/m³","2019-03-26T05:00:00Z","2019-03-26T01:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.55,"µg/m³","2019-03-26T06:00:00Z","2019-03-26T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.38,"µg/m³","2019-03-26T07:00:00Z","2019-03-26T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.33,"µg/m³","2019-03-26T08:00:00Z","2019-03-26T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.32,"µg/m³","2019-03-26T09:00:00Z","2019-03-26T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.29,"µg/m³","2019-03-26T10:00:00Z","2019-03-26T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.24,"µg/m³","2019-03-26T11:00:00Z","2019-03-26T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.28,"µg/m³","2019-03-26T12:00:00Z","2019-03-26T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.39,"µg/m³","2019-03-26T13:00:00Z","2019-03-26T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.25,"µg/m³","2019-03-26T17:00:00Z","2019-03-26T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-26T18:00:00Z","2019-03-26T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-26T19:00:00Z","2019-03-26T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.17,"µg/m³","2019-03-26T20:00:00Z","2019-03-26T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.19,"µg/m³","2019-03-26T21:00:00Z","2019-03-26T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.19,"µg/m³","2019-03-26T22:00:00Z","2019-03-26T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.2,"µg/m³","2019-03-26T23:00:00Z","2019-03-26T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-27T00:00:00Z","2019-03-26T20:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-27T01:00:00Z","2019-03-26T21:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.17,"µg/m³","2019-03-27T02:00:00Z","2019-03-26T22:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.19,"µg/m³","2019-03-27T03:00:00Z","2019-03-26T23:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.25,"µg/m³","2019-03-27T04:00:00Z","2019-03-27T00:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.29,"µg/m³","2019-03-27T05:00:00Z","2019-03-27T01:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.36,"µg/m³","2019-03-27T06:00:00Z","2019-03-27T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.46,"µg/m³","2019-03-27T07:00:00Z","2019-03-27T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.3,"µg/m³","2019-03-27T08:00:00Z","2019-03-27T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.39,"µg/m³","2019-03-27T09:00:00Z","2019-03-27T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.43,"µg/m³","2019-03-27T10:00:00Z","2019-03-27T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.53,"µg/m³","2019-03-27T11:00:00Z","2019-03-27T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.82,"µg/m³","2019-03-27T12:00:00Z","2019-03-27T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.67,"µg/m³","2019-03-27T13:00:00Z","2019-03-27T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.46,"µg/m³","2019-03-27T14:00:00Z","2019-03-27T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.55,"µg/m³","2019-03-27T15:00:00Z","2019-03-27T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.7,"µg/m³","2019-03-27T16:00:00Z","2019-03-27T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.86,"µg/m³","2019-03-27T17:00:00Z","2019-03-27T13:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.38,"µg/m³","2019-03-27T18:00:00Z","2019-03-27T14:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.29,"µg/m³","2019-03-27T19:00:00Z","2019-03-27T15:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.24,"µg/m³","2019-03-27T20:00:00Z","2019-03-27T16:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.19,"µg/m³","2019-03-27T21:00:00Z","2019-03-27T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.17,"µg/m³","2019-03-27T22:00:00Z","2019-03-27T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-27T23:00:00Z","2019-03-27T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.13,"µg/m³","2019-03-28T06:00:00Z","2019-03-28T02:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.11,"µg/m³","2019-03-28T07:00:00Z","2019-03-28T03:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.14,"µg/m³","2019-03-28T08:00:00Z","2019-03-28T04:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.18,"µg/m³","2019-03-28T09:00:00Z","2019-03-28T05:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.36,"µg/m³","2019-03-28T10:00:00Z","2019-03-28T06:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.45,"µg/m³","2019-03-28T11:00:00Z","2019-03-28T07:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.52,"µg/m³","2019-03-28T12:00:00Z","2019-03-28T08:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.47,"µg/m³","2019-03-28T13:00:00Z","2019-03-28T09:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.32,"µg/m³","2019-03-28T14:00:00Z","2019-03-28T10:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.21,"µg/m³","2019-03-28T15:00:00Z","2019-03-28T11:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","bc",0.23,"µg/m³","2019-03-28T16:00:00Z","2019-03-28T12:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","co",0.12,"ppm","2021-08-27T21:00:00Z","2021-08-27T17:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","co",0.18,"ppm","2021-08-27T22:00:00Z","2021-08-27T18:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
739,"McMillan Reservoir","co",0.19,"ppm","2021-08-27T23:00:00Z","2021-08-27T19:00:00-04:00","America/New_York",38.921848,-77.013176,,,,"Unknown Governmental Organization","AirNow"
